,page,raw_data
141,HKBlindUnion,"
5月7日
  ·
【會訊《#享明天》專題文章——家長互助 協進同行】
//融合教育政策確保了視障學生平等地接受教育的權利，但他們如何適應校園生活，遇上困難能否求助？這是同樣值得關注的議題。協進會成立的視障學生家長小組，通過建立同路人支援網絡，結合本會的相關經驗和專業知識，讓視障學生有美好的校園和社交生活。
子欣今年升讀小一，她在出生幾個月後，便被發現因眼睛先天發育不健全而影響視力，繼而被診斷為弱視。子欣的媽媽經由其他視障學生的家長介紹認識協進會，數年前攜同女兒加入小組。母女逐漸成為小組活動的常客，如台灣交流團、母親節及父親節手工DIY、拇指琴音樂班及詠春功夫班等。子欣媽媽認為活動能讓視障學童們互相認識、擴闊社交圈子，亦能讓家長們互相支持及交流資訊。//⋯⋯ 查看更多
27
27
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
142,HKBlindUnion,"
5月6日
  ·
【視障鋼琴家 #李軒 自彈自唱打動大家
】#5月29日港島區賣旗日
視障鋼琴家李軒自彈自唱《真的愛妳》，預祝大家母親節快樂之餘，亦呼籲大家支持香港失明人協進會5月29日港島區賣旗日，有大家支持，才有更多資源支援視障人士及其家庭的工作
。
5月29日，約定你
!
#⋯⋯ 查看更多
"
143,HKBlindUnion,"
Nonprofit Organization
傳送訊息
58
58
3個回應
8次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fongfong Ching
讚好
 · 回覆 · 12星期
查看另 1 則回應"
144,HKBlindUnion,"
5月6日
  ·
【視障鋼琴家 #李軒 自彈自唱打動大家
】#5月29日港島區賣旗日
視障鋼琴家李軒自彈自唱《真的愛妳》，預祝大家母親節快樂之餘，亦呼籲大家支持香港失明人協進會5月29日港島區賣旗日，有大家支持，才有更多資源支援視障人士及其家庭的工作
。
5月29日，約定你
!
#香港失明人協進會 #HongKongBlindUnion #賣旗 #籌款 #flagday #Fundraising 
成為5月29日港島區賣旗日義工 / 成為線上賣旗義工
https://bit.ly/3dVj1zF
協助本會作線上賣旗籌款/ 網上認購金旗
https://bit.ly/3mLknB1
=======================
 繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
||  
Subscribe協進會YouTube Channel ||
https://bit.ly/3mHMDUJ
||  
Follow 協進會IG||
https://bit.ly/2IRhVad
||  
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
"
145,HKBlindUnion,"
Nonprofit Organization
傳送訊息
58
58
3個回應
8次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fongfong Ching
1
讚好
 · 回覆 · 12星期
查看另 1 則回應
"
146,HKBlindUnion,"
5月5日
  ·
預計7月開幕，敬請期待
休Yau Cafe
5月5日
  ·
/「休」，我們社企cafe的名字 \
選擇「休」作為cafe 的名稱
因為我們相信我「休」故我在
在這裡，大家呷一口咖啡，享受按摩放鬆身心⋯⋯ 查看更多
105
105
7個回應
9次分享
讚好
回應
分享
7個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Roger Lai
期待
1
讚好
 · 回覆 · 13星期
作者
"
147,HKBlindUnion,"
Roger Lai 謝謝，預計7月同大家見面，到時多多支持!
讚好
 · 回覆 · 13星期
檢視另3則回應
"
148,HKBlindUnion,"
5月4日
  ·
【視障人士音樂服務
】
視障人士都可以在音樂路上發光發亮！
如果你自問有一定程度音樂基礎、想接受專業音樂培訓，未來以音樂事業作為目標，例如成為音樂老師或表演者，以下介紹的音樂計劃一定好適合你！
香港失明人協進會成功申請社會福利署殘疾人士藝術發展基金，開始推行一個視障人士專業音樂發展支援服務，本計劃期望發掘有一定音樂潛質或資歷的參加者得到專業音樂培訓及一站式支援，裝備他們未來發展音樂相關的事業。計劃為期三年，將會招募8位學習聲樂、及4位學習鋼琴，一共12位參加者。 
12位參加者會經過兩輪遴選選出，第一輪初選須提交一段2-3分鐘的聲樂或鋼琴演出片段進行評審；成功進入第二輪遴選的參加者則須進行面試。如參加者本身已考取英國皇家音樂學院五級聲樂、鋼琴，或同等資歷，亦請於報名時提供相關資料及證明文件。 
本計劃的報名程序於5月13日（星期四）下午6時正截止，而提交演出錄影片段則於5月17日（星期一）下午6時正截止。所收到的影片將交由音樂服務諮詢委員會進行評審，選出適合進入下一輪面試的參加者，入選的參加者將於6月前收到職員聯絡通知及安排第二輪面試。 
如欲查詢詳情或報名，請致電36151045與本會職員聯絡。 
#香港失明人協進會 #hongkongblindunion #聲樂 #視障音樂
=======================
||  
成為5月29日港島區賣旗日義工 / 成為線上賣旗義工||
https://bit.ly/3dVj1zF
||  
協助本會作線上賣旗籌款/ 網上認購金旗||
https://bit.ly/3mLknB1
||  
繼續支持協進會工作||
https://www.hkbu.org.hk/tc/donation/one-time/index
||  
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
37
37
10次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
149,HKBlindUnion,"
5月3日
  ·
【母親節晚飯前的最佳節目
李朱淑鈞教育基金及李冰聲樂發展基金 
頒獎典禮2020-2021】
今個母親節(5月9日) 大家預備好晚上如何跟媽媽慶祝?晚飯慶祝前，不如當日17:00 留意協進會社交平台的直播，我們將為大家帶來一年一度的「李朱淑鈞教育基金及李冰聲樂發展基金 頒獎典禮直播」。
兩項基金多年來承蒙得到李景雄牧師及各位善長的支持，鼓勵視障青年人克服挑戰，發揮潛能。「李朱淑鈞教育基金獎勵計劃」，旨在鼓勵視障人士在學業及個人成長方面努力進取。每年均會選出數名傑出的視障學生，表揚他們克服視力障礙獲取優異成績的努力，同時亦希望嘉獎致力發展個人潛能，或積極參與社會事務的視障青年。
而「李冰聲樂發展基金奬勵計劃」，則推動有歌唱天份的視障青年發揮潛質。每年選出有歌唱天份的視障青年，資助其接受專業的聲樂訓練或其他的活動，以培養及發揮視障青年的歌唱潛能。
今年共有7位視障青年獲得「李朱淑鈞教育基金」獎項以及4位視障音樂學生得到「李冰聲樂發展基金」的嘉許。頒獎禮將會直播整個頒獎儀式，當中包括精彩的音樂及聲樂演出，以及得獎人的分享。誠邀各位一同收看直播，共渡一個愉快的母親節黃昏
#香港失明人協進會 #hongkongblindunion #聲樂 #視障學生 #視障音樂
=======================
||  
成為5月29日港島區賣旗日義工 / 成為線上賣旗義工||
https://bit.ly/3dVj1zF
||  
協助本會作線上賣旗籌款/ 網上認購金旗||
https://bit.ly/3mLknB1
|| 
繼續支持協進會工作||
https://www.hkbu.org.hk/tc/donation/one-time/index
|| 
 香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
38
38
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
150,HKBlindUnion,"
4月29日
  ·
【警推「行咇易」手機 App 助查身份證
視障人士辨認警員真係無方法?】
警方將於5月初試行以「行咇易」手機應用程式查身份證或護照資料，消息隨即引起視障朋友嘅關注。⋯⋯ 查看更多
105
105
9個回應
39次分享
讚好
回應
分享
9個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Sau Kuem Wan
其實真不明白，為何只針對警員，除了警員外，難道沒有其他人會接觸失明人士嗎？
讚好
 · 回覆 · 14星期
1個回覆
檢視另7則回應
"
151,HKBlindUnion,"
4月27日
  ·
【簡單幾步登記成為賣旗日義工
】
協進會將於2021年5月29日(星期六)舉行港島區賣旗日，需要500位義工在當天提供協助。現只需要簡單幾步填寫個人資料，就可以成為賣旗日義工。
完成服務後，參加者更可獲得賣旗日感謝狀、活動紀念A4文件夾、和由香港失明人協進會開辦的「休Yau Café」的飲品換領券乙張，以作紀念和鼓勵！⋯⋯ 查看更多
31
31
11次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
152,HKBlindUnion,"
4月26日
  ·
視障咖啡師張英華——視障人士能成為咖啡師嗎?
最近政府公佈失業率回落至6.8%，但仍近26萬人冇工開。面對疫情與經濟轉壞，殘疾人士就業倍添困難。但協進會積極開拓更多就業機會，例如︰預計於7月開業的休Café會聘請視障按摩師及視障咖啡師，並提供視障咖啡師課程，讓視障人士有更多不同的就業出路
就如以下失明人協進會製作的影片所介紹的視障咖啡師張英華(Benny)，他在2015年參加我們的視障咖啡師課程後，成功於私人餐廳任職咖啡師，今次影片特別邀請其經理及同事分享他們合作的經驗，讓大眾了解視障人士的工作情況。⋯⋯ 查看更多
74
74
3個回應
9次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
葉振定
加油。支持你。
素食讓心邁向快樂幸福的心靈。
祝福
所有美好與溫暖都能進入你的生命中！
讚好
 · 回覆 · 14星期
檢視另2則回應"
153,HKBlindUnion,"
4月22日
  ·
#香港失明人協進會5月29日港島區賣旗日 #限量版點字兵兵金旗
#協進會吉祥物 #點字兵兵 ︰「我們細小，但我們力量強大
。」
話你知，點字是一套以六個點為單位來記錄文字的系統，透過不同組合方式代表不同文字的意思，讓視障人士可以閱讀、獲取知識。
香港失明人協進會將於2021年5月29日舉行港島區賣旗日，需要大家支持!所籌得的款項將用作推展及支援視障人士及其家人的服務。今年有限量版點字兵兵金旗，呼籲大家捐款認購金旗，慷慨解囊，也認識一下點字背後的意義!
捐款滿港幣100元，即可獲得金旗紀念套一套 (精美封套連同金旗兩枚)；有興趣認購的朋友，可填妥以下連結︰
認購連結︰
https://www.jotform.com/210548690628462
幫手Like & share，也是支持方式之一，有你們的支持，讓我們更有力量推動不同服務支援視障人士，一起為共融社會努力!
詳情︰https://www.hkbu.org.hk/tc/about/latest-news/detail/47
#香港失明人協進會 #HongKongBlindUnion #賣旗 #籌款 #flagday #Fundraising
#視障人士 #視障 #VisuallyImpairedPerson #Visuaimpairment #共融社會 #inclusivesociety
圖片描述︰圖片標題「5月29日港島區賣旗日 認購限量版點字兵兵金旗」，最下方有「香港失明人協進會」；中間位置，上方大圓圈有點字兵兵金旗封面，下方有6粒不同造型的點字兵兵，文字有「我們微小，但我們力量強大」；左邊上方有金旗樣式，文字寫上「封面封底」；下方有箭咀圖案，文字寫上「Like & share也是支持方式之一」；右邊上方有金旗內頁圖樣，文字有「內頁」，下方有心心圖案，文字有︰「捐款滿港幣100元，可獲得金旗紀念套一套」
=======================
||  
成為5月29日港島區賣旗日義工 / 成為線上賣旗義工||
https://bit.ly/3dVj1zF
||  
協助本會作線上賣旗籌款/ 網上認購金旗||
https://bit.ly/3mLknB1
||  
繼續支持協進會工作||
https://www.hkbu.org.hk/tc/donation/one-time/index
||  
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
34
34
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
154,HKBlindUnion,"
4月20日
  ·
#pleasescrolldownforEnglishversion 莊陳有 Chong Chan Yau Chong Chan Yau
「共融工作間」網上研討會於2021年4月16日舉行，逾100位來自不同國家/地區的參加者出席，感謝大家及各支持機構的參與。
以下是網上研討會的花絮︰
圖片1︰由視障人士示範如何透過輔助工具處理日常工作。
圖片2︰感激講者參與今次活動及無私的分享，包括Mr Ron HOOTON(世界盲人聯會)、Ms Ada NG (Microsoft)、Mr Hans Jørgen WIBERG(Be My Eyes)
影片︰「視障咖啡師張英華——視障人士能成為咖啡師嗎?」
https://youtu.be/5P63MLLTm5Y
是次網上研討會將稍後上載完整版影片至香港失明人協進會YouTube Channel︰https://bit.ly/3mHMDUJ
Webinar:  “Building a disability-inclusive workplace” was held on 16 April 2021. More than a hundred people from different countries/regions took part. Thanks to all of you and support organizations for joining us. 
Here are some highlights for our webinar:
Photo 1: A demonstration on how assistive technologies could help a visually impaired person's day-to-day work. 
Photo2:  A big thanks to our speakers Mr Ron HOOTON (the World Blind Union)、Ms Ada NG( Microsoft) and Mr Hans Jørgen WIBERG( Be My Eyes) for attending the event and sharing their knowledge with the participants.
Video: “Benny – VI Coffee Barista”: Can a Visually Impaired Person (VIP) become a coffee barista? 
https://youtu.be/5P63MLLTm5Y
The full version of the webinar will be uploaded on our YouTube channel (https://bit.ly/3mHMDUJ)soon. Please stay tuned!
#香港失明人協進會 #HongKongBlindUnion #視障人士 #視障 
#VisuallyImpairedPerson #Visuaimpairment #殘疾就業 #inclusiveemployment
=======================
|| 
成為5月29日港島區賣旗日義工 / 成為線上賣旗義工||
https://bit.ly/3dVj1zF
|| 
協助本會作線上賣旗籌款/ 網上認購金旗||
https://bit.ly/3mLknB1
|| 
繼續支持協進會工作||
https://www.hkbu.org.hk/tc/donation/one-time/index
|| 
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
32
32
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
155,HKBlindUnion,"
4月19日
  ·
【聽得見的足球賽 讓視障人士感受運動快樂】
有不少視障人士也是足球迷，視力無阻狂熱，而失明人協進會獲香港賽馬會慈善信託基金捐助，正式於2020年推行賽馬會「開聲體」體育口述影像服務，為視障人士提供體育口述影像，並透過不同觸感體驗活動，讓他們感受賽事熾熱氣氛外，也認識不同體育運動。
//形容國賓是足球迷，一點也不為過。自小因腦膜炎引發高燒而雙目失明的他，七、八歲時已沉迷聽電台實時播報本港的各大足球賽事，四年一度的世界盃，他當然亦不會錯過，「七四年總決賽，西德對荷蘭好精采，告魯夫開波兩分鐘直闖禁區博到球十二碼，可惜都輸。七八年荷蘭對阿根廷，甘巴斯開紀錄，最後贏三比一。但講到最鍾意嘅球星，我就首選荷蘭嘅雲巴士頓。」說起足球史，他即滔滔不絕。//
閱讀全文︰https://bit.ly/3uN8PAG
【Subscribe賽馬會「開聲體」體育口述影像服務YouTube Channel】
https://bit.ly/3rxu4UO
#賽馬會開聲體體育口述影像服務 #香港賽馬會慈善信託基金 #JCSportsProgrammeswithAudiodescriptionService #體育口述影像 #香港失明人協進會 #HongKongBlindUnion #視障球迷
53
53
3個回應
5次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Maggie Lee
請問有無得申請培訓為評述員架？
1
讚好
 · 回覆 · 專頁已私下回覆 · 15星期
作者
"
156,HKBlindUnion,"
Maggie Lee 你好!PM你
1
讚好
 · 回覆 · 15星期
Maggie Lee
"
157,HKBlindUnion," thx
讚好
 · 回覆 · 15星期
你選擇了「最相關」，因此系統可能已剔除部分回覆。
"
158,HKBlindUnion,"
4月17日
  ·
當年今日。
盲人工廠事件，至今我們仍然繼續關注，繼續做好監察、協助視障人士的角色
=======================
||
 成為5月29日港島區賣旗日義工 / 成為線上賣旗義工||
http⋯⋯ 查看更多
"
159,HKBlindUnion,"
2019年4月17日
  ·
【即時重溫—
香港失明人協進會執委何家樑代表發言—
417盲人工廠行動宣言及立場書】
今天，我們站出來，不僅僅是為一口飯，為工人權益打拼。同時，也是要捍衛殘疾人士的尊嚴！
37
37
2個回應
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Gordon Yan
其實盲人工廠嘅工潮係自從1968年開始就有第一次工潮㗎啦
讚好
 · 回覆 · 15星期
查看另 1 則回應
"
160,HKBlindUnion,"
4月16日
  ·
Last call for the Webinar Invitation: Building a disability-inclusive workplace 最後召集︰「共融工作間」網上研討會
Join a webinar organised by Hong Kong Blind Union, where speakers from the World Blind Union, Microsoft and Be My Eyes will explore how to build a disability-inclusive workplace. In addition, there will be a demonstration on how assistive technologies could help a visually impaired person's day-to-day work. 
Details of the webinar are as follows:
D⋯⋯ 查看更多
"
161,HKBlindUnion,"
4月9日
  ·
香港失明人協進會將於4月16日(星期五)下午5點舉行殘疾就業網上研討會——「共融工作間」，除了關注殘疾就業議題，邀請不同嘉賓講解外，為讓大家了解視障人士工作情況，將有使用輔助工具處理日常工作的示範，歡迎大家報名參加。
Registration: https://us02web.zoom.us/meeting/regis⋯⋯ 查看更多
14
14
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
162,HKBlindUnion,"
4月14日
  ·
4月 #協進之聲
  #由視障會員主理的聲音雜誌 #請多多支持!
 會務動態 - 慈善賣物會
 會務動態 - 一級方程式
 協進連線 - 聽出好戲勢
 協進連線 - 粵劇口述影像
 獨評視倡 - 巡查展城館
立即收聽︰https://www.hkbu.org.hk/tc/publication/voice/index
#香港失明人協進會 #HongKongBlindUnion
=======================
||
 成為5月29日港島區賣旗日義工 / 成為線上賣旗義工||
https://bit.ly/3dVj1zF
||
協助本會作線上賣旗籌款/ 網上認購金旗||
https://bit.ly/3mLknB1
||
繼續支持協進會工作||
https://www.hkbu.org.hk/tc/donation/one-time/index
||
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
55
55
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
163,HKBlindUnion,"
4月12日
  ·
【衝出香港! 網上遊歷台北國立故宮博物院】
協進會早前嘗試以online參觀活動結合口述影像，讓視障人士足不出戶，都可遊歷台北國立故宮博物院，跳出香港!
服務中心早前邀請到移居到台灣的口述影像員，並得到台北國立故宮博物院身心障礙服務的全力支持，以及博物院的導賞員協助，令活動得以順利完成。
參觀當日，義務口述影像員阿Paul從博物院外「天下為公」牌樓開始，邊走透過口述影像的描述，介紹由博物院正門至展覽館途中的景觀。到達展覽館後，口述影像員跟博物院導賞員合作，在短短兩小時已介紹展覽館內接近二十件藏品，由青銅器到玉器，還有鎮院三寶「毛公鼎」、「翠玉白菜」與「肉形石」(見圖片)。過程中先由口述影像員介紹每件展品的形狀與外貌，再由導賞員介紹藏品的典故，最後由口述影像員以廣東話即時翻譯導賞員的典故內容，務求每一位參加者都能充份認識所參觀的每一件藏品。
「俯瞰宗周鐘，外型像一隻眼睛，而上下的乳丁就好像眼睛的眼睫毛一樣…」
雖然網上參觀比不上現場參觀博物館的感覺，但對視障人士而言，也算是一種嶄新的體驗。部份參加者更表示兩小時的網上參觀並不足夠，期望參觀時間可以更長，彷彿置身博物院現場環境。
特別鳴謝台北國立故宮博物院身心障礙服務林質安小姐、導覽志工楊適芬女士及義務口述影像員黃振銳先生。全賴他們的付出，視障朋友才可參與這次獲益良多的網上遊歷。
台北國立故宮博物院藏品圖片資料庫
https://theme.npm.edu.tw/opendata/
#香港失明人協進會 #HongKongBlindUnion #台北國立故宮博物院
=======================
||
成為5月29日港島區賣旗日義工 / 成為線上賣旗義工||
https://bit.ly/3dVj1zF
||
協助本會作線上賣旗籌款/ 網上認購金旗||
https://bit.ly/3mLknB1
||
繼續支持協進會工作||
https://www.hkbu.org.hk/tc/donation/one-time/index
|| 
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
53
53
7次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
164,HKBlindUnion,"
4月10日
  ·
感謝劉舜文 laushunman及李德能為視障人士現場講波
#漆黑中嘅螢火蟲 #視障朋友從此可以同大家同步歡呼同步肉緊
Lau Shun Man
4月10日
  ·
《你找到我嗎？》
近期雖然好忙，好耐都冇比自己放過假，就算留喺屋企嘅時間，都係不停工作工作同工作，但係真係好開心，可以有好多唔同類型嘅新嘗試。當中包括早前冠忠南區對愉園，亦試過同德能兄一齊幫香港失明人協進會喺旺角場，為一眾有需要嘅朋友提供現場評述！
我發覺，難度真係比平時講電視直播高好多倍，因為你需要盡力以最細緻嘅⋯⋯ 查看更多
62
62
1 個回應
1 次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Jetso Bear
讚好
 · 回覆 · 16星期
"
165,HKBlindUnion,"
4月9日
  ·
香港失明人協進會將於4月16日(星期五)下午5點舉行殘疾就業網上研討會——「共融工作間」，除了關注殘疾就業議題，邀請不同嘉賓講解外，為讓大家了解視障人士工作情況，將有使用輔助工具處理日常工作的示範，歡迎大家報名參加。
Registration: https://us02web.zoom.us/....../tZItf......
【Webinar Invitation: Building a disability-inclusive workplace |
16 April at 5pm HKT / 9am GMT】
Diversity and inclusion has become a business priority. An Accenture study found that companies that offered the most inclusive working environment for employees with disabilities in the U.S. achieved an average of 28 percent higher revenue, 30 percent greater economic profit margins, and twice the net income of their industry peers between 2015 and 2018.
Join a webinar organised by Hong Kong Blind Union, where speakers from the World Blind Union, Microsoft and Be My Eyes will explore how to build a disability-inclusive workplace. In addition, there will be a demonstration on how assistive technologies could help a visually impaired person's day-to-day work. The webinar will cover the following:
Mr. Ron HOOTON, Chief Executive Officer of Vision Australia will share the Australian Perspective;
Ms. Ada NG, Director of Corporate Affairs and Philanthropies of Microsoft will talk about the prospects for inclusive digital skills and employment in the age of digital transformation; 
Mr. Hans Jørgen WIBERG, Founder of the vision assistance volunteer mobile app Be My Eyes will explore how to improve workplace inclusiveness through making accessible accommodations; and 
Mr. CHONG Chan-yau, President of Hong Kong Blind Union, member of the World Blind Union’s Employment Committee will share why workplace disability inclusion matters.
Details of the webinar are as follows:
Date: 16 April (Friday)
Time: 5pm to 6:30pm HKT / 9am to 10:30am GMT
Language: English with simultaneous interpretation in Cantonese
Registration: https://us02web.zoom.us/....../tZItf......
=======================
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
|| 
Subscribe協進會YouTube Channel ||
https://bit.ly/3mHMDUJ
|| 
Follow 協進會IG||
https://bit.ly/2IRhVad
|| 
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
48
48
4個回應
8次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Sherry Chiu
讚好
 · 回覆 · 16星期
檢視另3則回應
"
166,HKBlindUnion,"
4月8日
  ·
【無障礙睇電視
】
「視障人士睇電視，有時唔知畫面做緊乜嘢.....」香港失明人協進會資訊科技顧問委員會副主席劉仲偉提及視障人士睇電視遇到嘅困難。
香港電台今次推出口述電視節目《聽出好戲勢–共融版》配合「聽出好戲勢」流動應用程式，利用科技便利視障人士與家人、朋友一起享受睇電視樂趣。⋯⋯ 查看更多
26
26
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
167,HKBlindUnion,"
4月5日
  ·
莊陳有 Chong Chan Yau
4月4日
  ·
今日接受港台《十項全能》節目介紹賽馬會開聲體體育口述影像服務，可以响呢度重溫: https://www.rthk.hk/....../episode/741301/autoplay/archive/0
上星期入左旺角場睇愉園足球隊 Happy Valley FC對冠⋯⋯ 查看更多
41
41
1 個回應
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Winny Lau
唉。口腦同步。。
讚好
 · 回覆 · 17星期"
168,HKBlindUnion,"
4月1日
  ·
【終於收到鎖匙
...享明天按摩券即將變身社企Café
】
多謝大家對「享明天按摩劵」計劃的支持，服務大獲好評之餘，亦幫助視障按摩師渡過疫境。我們希望延續計劃助人自助的精神，所以透過申請社會福利署「 #創業展才能」計劃，開辦全港首間結合咖啡及按摩的社企咖啡店，店名為「休」，讓大家呷一口平靜，享受片刻悠閒，由內到外得到身心休息。
我們希望為視障人士持續及長遠地提供就業機會，同時建立共融平台，推廣傷健共融精神，並向社會大眾展示視障人士的能力，稍後更會招募視障咖啡師訓練及實習工作。
今日收到鎖匙，希望7月同大家見面，記得留意「#休 #Yaucafé」最新消息！
#享明天按摩券 #視障按摩師 #咖啡加按摩社企咖啡店 #香港失明人協進會 #HongKongBlindUnion #助人自助
#享明天按摩券將於4月7日停售
#兌換服務至6月30日
【延伸閱讀】
【視障人士：能夠自食其力好開心】
https://www.facebook.com/watch/?v=768772034054660
【按摩初體驗】 
https://bit.ly/2ECuCWp
【視障按摩師的故事】
https://bit.ly/35BQRF
=======================
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
|| 
Subscribe協進會YouTube Channel ||
https://bit.ly/3mHMDUJ
|| 
Follow 協進會IG||
https://bit.ly/2IRhVad
|| 
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
117
117
13個回應
5次分享
讚好
回應
分享
13個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Louie Lui
1. 請問協進會熱線會否出相關通告？
2. 如果有咖啡沖條班讓視障人士學習沖條咖啡及拉花就好了！
3. 視障人士雖然看不到樂譜，但他們也有音樂才華的，如果能夠讓視障人士在Cafe內有現場演奏的機會就好了，一來可與客人分享音樂，彼此互動，二來可以讓視障人士建立自信。
⋯⋯ 查看更多
1
讚好
 · 回覆 · 18星期
作者
"
169,HKBlindUnion,"
Louie Lui 熱線有呀，謝謝你意見，記得留意我哋最新消息
1
讚好
 · 回覆 · 18星期
檢視另7則回應
"
170,HKBlindUnion,"
3月31日
  ·
【睇電視一樣可以無障礙!
】
香港電台過去製作一系列口述電視節目，今次推出口述電視節目《聽出好戲勢–共融版》配合聽出好戲勢流動應用程式，利用科技便利視障人士與家人、朋友一起享受睇電視樂趣。
香港失明人協進會今次好高興同香港電台合作，成為無障礙應用支援機構，於辦公時間內解答視障人士下載及使用聽出好戲勢App的問題，而聽出好戲勢App推出前，我們亦有幫忙做測試。
我們鼓勵大家下載及試用聽出好戲勢流動應用程式，當然更鼓勵大家4月3日起逢星期六晚上7時05分，收睇《聽出好戲勢–共融版》劇集!
#聽出好戲勢 #香港失明人協進會 #HongKongBlindUnion #香港電台 #RTHK #口述影像 #無障礙
//香港電台製作一系列口述電視節目，以生動旁白敘述影像，重新配音，將影片中的視覺成分，如空間佈景、場景、人物表情、動作等用語言加以解釋與描述，同時推出全新聽出好戲勢專用手機應用程式，程式會實時把港台電視31播映的口述電視節目聲道傳送到流動裝置上。不論視障人士或一般觀眾，均可透過「聽出好戲勢」應用程式，與家人、同伴和朋友一起無拘無束地在同一空間、同一時間享受欣賞電視節目的樂趣。
由2021年4月3日起，逢星期六晚上7時05分，口述電視節目《聽出好戲勢–共融版》配合聽出好戲勢流動應用程式，提供每集一小時內容，包括：《獅子山下2020》、《義想天開》、《沒有牆的世界6》、《沒有牆的世界7》、《同行同行》、《火速救兵3》、《快樂從心開始2》、《運輸背後》及《我的家庭醫生3》。//
下載聽出好戲勢流動應用程式
IOS版本︰https://apps.apple.com/app/id1551887632
Android: https://play.google.com/store/apps/details?id=hk.rthk.ad
了解更多聽出好戲勢︰
https://rthk9.rthk.hk/tools/appstore/ad/about.htm
=======================
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
|| 
Subscribe協進會YouTube Channel ||
https://bit.ly/3mHMDUJ
|| 
Follow 協進會IG||
https://bit.ly/2IRhVad
|| 
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
55
55
4個回應
13次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Sau Kuem Wan
利用嗰個Apps，是否所有港台節目都可以，還是一些指定的節目，才有效果。
讚好
 · 回覆 · 18星期
你選擇了「最相關」，因此系統可能已剔除部分回覆。
作者
"
171,HKBlindUnion,"
Sau Kuem Wan 你好，暫時係指定「聽出好戲勢」的劇集
讚好
 · 回覆 · 18星期
Sau Kuem Wan
"
172,HKBlindUnion," 謝謝，如果每套戲都可以有這種幫助，就會更好。
1
讚好
 · 回覆 · 18星期
檢視另 1 則回覆
"
