,page,raw_data
10,HKSB1956,"
7月16日 17:56
  ·
《殺出個黃昏》已經上映了
電影口述影像版本同步公映
 仲等咩 ~~ 即刻買飛啦
小編的愛
溫馨小貼士
而家有六間備有口述影像設施的戲院啦
1) 九龍國際展貿中心星影匯戲院 The Metroplex by Cinema City （5號院）
https://www.cinemacity.com.hk/tc/site/cinemainfo/6 
查詢熱線：2360 0910
2) 影藝戲院 Cine-Art House （青衣城）（2號院）
電話：2827 4820
3) 沙田新城市廣場Movie Town（2號院RealD Cinema） 
https://www.mclcinema.com/ComingSoon.aspx?visLang=1 
客戶服務熱線：2418 8841
4) 尖沙咀K11 Art House (1號及8號院) 
https://www.mclcinema.com/MCLCinema.aspx?ci=017&visLang=1 
電話：3703 4623
5) 東涌MCL東薈城（2號院）
https://www.mclcinema.com/MCLCinema.aspx?ci=018&visLang=1
電話：3165 1833
6) MCL長沙灣戲院（2號院）
https://www.mclcinema.com/MCLCinema.aspx?ci=015&visLang=1
電話：3153 2808
#香港盲人輔導會 #隨時隨地口述影像 #電影發展基金 #創意香港 #殺出個黃昏 #TIME
口述影像 - 香港盲人輔導會 Audio Description - HKSB
7月16日 14:28
  ·
《殺出個黃昏》已經上映，電影口述影像版本同步公映，請到以下
六間備有口述影像設施的戲院睇好戲
1) 九龍國際展貿中心星影匯戲院 The Metroplex by Cinema City  （5號院）
https://www.cinemacity.com.hk/tc/site/cinemainfo/6 
查詢⋯⋯ 查看更多
14
14
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
11,HKSB1956,"
7月16日 12:07
  ·
本會院舍服務單位一直致力關注視障長者進食及吞咽困難情況，除了日常向前線同工及家屬教導護理及特別軟餐製作外，九龍盲人安老院院長楊姑娘亦致力與坊間合作夥伴 軟餐俠  @ Project Futurus 共同培訓新一代職業治療學生學習製作軟餐。寄望將來安老服務生力軍，能更加了解有吞咽困難長者的日常照顧及臨床服務。
#軟餐
#好似有海南雞飯味嘅布甸
#九龍盲人安老院
44
44
3個回應
7次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
軟餐俠
衷心感謝香港盲人輔導會一直的支持，透過五感飲食，讓視障的長者能感受飲食的樂趣。同時也培訓新一代職業治療學生，讓他們能全方位學習
讚好
 · 回覆 · 3星期
作者
"
12,HKSB1956,"
軟餐俠 謝謝支持
讚好
 · 回覆 · 2星期
查看另 1 則回應
"
13,HKSB1956,"
7月15日 15:03
  ·
感謝八達通 Octopus 義工隊來到本會，參觀了由視障人士當店員的「點子生活館DOT Shop」、復康中心及訊息無障礙中心，深入了解視障人士在電子支付方面的需要，以及展示八達通App 的voice over 功能，讓視障人士也可以輕鬆找到消費券專區以及各類型的優惠，享受電子支付為日常消費帶來的便利。
https://www.hk01.com/好生活/650576/助人自助-一起學習-八達通和視障人士分享如何使用電子支付
HK01.COM | 作者：香港01
「助人自助，一起學習」 八達通和視障人士分享如何使用電子支付
自疫情開始，不少市民希望減少接觸現金以免接觸到細菌，電子支付亦因而加快了在香港的應用程度。而消費券自7月初開始登記至今，已有超過510萬人登
34
34
1 個回應
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Wai Choi Liu
讚好
 · 回覆 · 3星期"
14,HKSB1956,"
7月13日 10:46
  ·
電影《殺出個黃昏》口述影像版預告片出籠
影壇瑰寶：謝賢及馮寶寶，萬勿錯過兩位神級演出！還有林雪的亮麗演出！邊個夠佢地威？！
#香港盲人輔導會 #殺出個黃昏 #四哥 #謝賢 #寶寶姐 #馮寶寶 #邊個夠佢威 #林家棟 #林雪
#電影發展基金 #創意香港
口述影像 - 香港盲人輔導會 Audio Description - HKSB
口述影像 - 香港盲人輔導會 Audio Description - HKSB
7月13日 10:31
  ·
電影《殺出個黃昏》口述影像版預告片出籠
影壇瑰寶：謝賢及馮寶寶，萬勿錯過兩位神級演出！還有林雪的亮麗演出！邊個夠佢地威？！
《殺出個黃昏》口述影像版預告片也在YouTube: 
http⋯⋯ 查看更多
12
12
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
15,HKSB1956,"
7月10日 15:18
  ·
【香港書展2021
義賣籌款活動
——泛華發行 X香港盲人輔導會】
下星期三（14/7）香港書展2021就開鑼啦
 ！
本會好榮幸與星島新聞集團旗下泛華發行代理有限公司合作舉辦「書展義賣籌款活動」
書展期間，顧客凡於泛華發行及星島出版攤位購書，每購買一本，泛華發行都會為每本書捐出 $1予本會
再一次感謝泛華發行對視障人士的關注及支持
溫馨提示
泛華發行｜書展攤位 IB-C02  ~~到時見
-----------------------------------
Follow埋我哋香港盲人輔導會IG = hksb_1956
https://www.instagram.com/hksb_1956/
22
22
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
16,HKSB1956,"
7月9日 15:21
  ·
感謝共融香港訪問我哋，等更多人知道口述影像服務。
嚟緊好快又有預錄口述影像電影上啦！大家密切留意！
口述影像 - 香港盲人輔導會 Audio Description - HKSB
共融香港
7月9日 11:00
  ·
為視障人士提供口述影像，為聽障人士提供手語翻譯，都可以方便佢哋無障礙咁獲取資訊，融入社會。我哋分別邀請咗龍耳手語主任黃惠蘭姑娘，以及香港盲人輔導會訊息無障礙中心項目統籌(活動及公眾教育)梁嘉賢女士同中心經理霍樂琤女士，分享佢哋嘅工作點樣協助殘疾人士接收資訊，以及享受藝術帶嚟嘅樂趣。
快啲去片睇吓佢哋嘅分享，認識呢班默⋯⋯ 查看更多
23
23
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
17,HKSB1956,"
7月8日 10:29
  ·
倒數啦! 倒數啦! 
進入倒數階段啦!!!
距離院舍招聘日仲有
日時間咋, 快D share比朋友啦!
小編好期待當日見到大家呀!
"
18,HKSB1956,"
6月30日
  ·
[香港盲人輔導會請人咁大件事都無人講﹖
]
話說小編有位自細喺石硤尾長大嘅小鮮肉
新同事同我講，佢之前每次行過香港盲人輔導會總部大樓，都會覺得呢座建築物好神秘
，係醫院
﹖定係辦公室嚟㗎﹖入唔入得去㗎
﹖如果你都想成為香港盲人輔導會嘅一份子，依家機會嚟啦飛雲
﹗因為我哋嚟緊會喺總⋯⋯ 查看更多
8
8
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
19,HKSB1956,"
7月7日 10:02
  ·
「專業電影口述影像培訓課程」正式開課啦
好多謝各位學員抽空時間出席課程
 同學各位 找個位 這是你的開學禮
大家要俾心機上堂呀
想了解更多，即刻 Click 入去睇下啦
-----------------------------------
Follow埋我哋香港盲人輔導會IG = hksb_1956
https://www.instagram.com/hksb_1956/
#香港盲人輔導會 
#口述影像培訓課程  
#開課日
#口述影像 
#電影發展基金 
#創意香港
+4
口述影像 - 香港盲人輔導會 Audio Description - HKSB 正在慶祝特別日子。
7月5日
  ·
2021年7月3日
開學啦
 「專業電影口述影像培訓課程」開課真的很興奮
 真的很興奮 
真的很興奮 
 感謝導師楊吉璽大哥的愛 
也多謝各位學員對AD⋯⋯ 查看更多
27
27
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
20,HKSB1956,"
6月30日
  ·
「Rusy & Purviz Shroff Charitable Foundation眼科手術資助計劃」
普通眼科及低視能中心 - 香港盲人輔導會覺得充滿希望。
6月30日
  ·
「Rusy & Purviz Shroff Charitable Foundation眼科手術資助計劃」旨在為有經濟困難以及需要進行眼科手術的病人提供資助。
申請資格：
      由「普通眼科及低視能中心」專科醫生轉介申請；
  透過白內障或激光手術能改善申請人視力；
  經本⋯⋯ 查看更多
18
18
3個回應
1 次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
K.s. Sun
我有三種眼疾不能做手術？
讚好
 · 回覆 · 4星期
作者
"
21,HKSB1956,"
K.s. Sun 你好 ! 請致電3723 8272向本會同事查詢。謝謝!
讚好
 · 回覆 · 4星期
你選擇了「最相關」，因此系統可能已剔除部分回覆。
"
22,HKSB1956,"
6月30日
  ·
[香港盲人輔導會請人咁大件事都無人講﹖
]
話說小編有位自細喺石硤尾長大嘅小鮮肉
新同事同我講，佢之前每次行過香港盲人輔導會總部大樓，都會覺得呢座建築物好神秘
，係醫院
﹖定係辦公室嚟㗎﹖入唔入得去㗎
﹖如果你都想成為香港盲人輔導會嘅一份子，依家機會嚟啦飛雲
﹗因為我哋嚟緊會喺總會舉行「九龍區院舍招聘日
」，如果你都想投身社福護理
行業，搵一份有意義嘅工作，到時就帶埋香港身份證、學歷同埋工作證明等，嚟到招聘會即場面試啦﹗
如果到時嚟唔到都唔緊要，你都可以將履歷
郵寄到「九龍深水埗南昌街248號香港盲人輔導會人力資源部收」，或者可以電郵至 resume@hksb.org.hk ，再唔係就傳真至2778-8517
。想了解多啲﹖可以WhatsApp: 5665-8839 或者 致電3723-8333(黃小姐)或3723-8859 (余小姐)查詢。
把握機會啦
，小編等緊你嚟一齊做同事㗎﹗
盲輔⋯⋯ 查看更多
35
35
1 個回應
10次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
George Chan
非一般客戶? 盲人呢! 誰有實力擔當?
暫停 GIF
讚好
 · 回覆 · 5星期 · 已編輯
"
23,HKSB1956,"
6月28日
  ·
各位，請注意
普通眼科及低視能中心 - 香港盲人輔導會
6月28日
  ·
溫馨提示：由於今早懸掛黑色暴雨警告，位於石硤尾及元朗的普通眼科及低視能中心暫時只能維持有限度服務。惡劣天氣或會令登記及輪候時間延長，不便之處，懇請見諒。
另外，已預約而未到達眼科中心的病人，可考慮使用中心的WhatsApp系統 5667 5904 (石硤尾) / 6792 3920 (元朗) 或致電 3723 8272⋯⋯ 查看更多
9
9
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
24,HKSB1956,"
6月28日
  ·
各位，請注意
普通眼科及低視能中心 - 香港盲人輔導會
6月28日
  ·
溫馨提示：由於今早懸掛黑色暴雨警告，位於石硤尾及元朗的普通眼科及低視能中心暫時只能維持有限度服務。惡劣天氣或會令登記及輪候時間延長，不便之處，懇請見諒。
另外，已預約而未到達眼科中心的病人，可考慮使用中心的WhatsApp系統 5667 5904 (石硤尾) / 6792 3920 (元朗) 或致電 3723 8272⋯⋯ 查看更多
9
9
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
25,HKSB1956,"
6月28日
  ·
疫情下，視障長者在院舍的真實故事… 
「何婆婆是一粒開心果，與她每次的交談，她總是笑得很開心，我們都很喜歡她! 但有一次我們為婆婆進行測試，播放不同的歌曲，讓佢分辨歌曲所傳達的情緒，開心、驚訝還是傷心，她很多時都回答「傷心」，而評估後的結果亦令同工傷心的。我感到衝擊，一位平時笑容滿面的婆婆原來內心並不快樂。其後與她傾談時，才得知原來是因為與她關係很親密的孫女因到外國留學及疫情的關係，已有很長時間未能到院舍探望她.. 她十分掛念孫女，亦感到十分孤單.. 」 — 東華學院職業治療實習生 
香港盲人輔導會在去年推出「『正』享『樂』齡 進行曲」項目(Mindful Music) 積極回應疫情下安老院內視障長者的精神健康需要。由於很多視障長者未能入住院舍，我們希望能把此項目推廣至視障長者照顧者社群，鼓勵照顧者利用音樂，提升長者的精神健康。 
想知道 Mindful Music及TIS 研究團隊, 如何運用前沿科技改善視障長者生活需要, 留意我們的 Facebook
https://www.asiancharityservices.org/?p=31405   (英文)
ASIANCHARITYSERVICES.ORG
Get to Know Charities: Hong Kong Society for the Blind | Asian Charity Services
24
24
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
26,HKSB1956,"
6月26日
  ·
「視障人士二胡培訓班」(初班第一期) 啟動禮
由香港盲人輔導會主辦，香港二胡藝術中心 Hong Kong Erhu Arts Centre協辦，並獲社會福利署「殘疾人士藝術發展基金」資助的「視障人士二胡培訓班」，初班第一期今日正式開班啦 ～～
本會主席羅德賢小姐及行政總裁譚靜儀姑娘亦十分支持，親臨觀課，並與培訓班導師王憓老師及一眾視障學員一同合照。
上課時，每位學員都非常認真聆聽王老師的教導，學習拉奏二胡的神情也非常陶醉，有板有眼
小編喺度祝願各位學員順利完成初班培訓，希望大家從中加深對二胡音樂認識之餘，也能增強個人自信心
#香港二胡藝術中心
#香港盲人輔導會
#視障人士二胡培訓班
#視障人士
#二胡
+8
38
38
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
27,HKSB1956,"
6月21日
  ·
東涌東薈城的「出走市集」
東薈城現正舉辦名為出走市集的銷售活動，本會盲人工廠也有參與當中，而我們的攤位銷售的產品，包括擴香石、簡易小盆裁及環保飲管等，全部均由殘疾學員參與製作或包裝，盛載著一份特別意義，歡迎大家蒞臨參觀或選購啊！
日期：
2021年6月18 – 20日 (星期五至日)
2021年6月25 – 27日 (星期五至日)
2021年7月2 – 4日 (星期五至日)
時間：
12pm – 7pm
地點：
東涌東薈城名店倉4樓平台廣場
希望在現場見到大家啊！
+2
37
37
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
28,HKSB1956,"
6月19日
  ·
香港盲人輔導會成立已經65年，一直不斷為視障人士提供其所需服務，透過拓展與創新，以增加服務之全面性。
霍英東集團副總裁霍啟剛 Kenneth Fok
早前到訪本會了解本會的各項服務， 霍先生更即場體驗當「口述影像員」的滋味
再次感激霍啟剛先生的到訪及他對視障朋友的關注
一齊嚟聽下佢有咩祝賀說話同大家講啦  
-----------------------------------
Follow埋我哋香港盲人輔導會IG = hksb_1956
https://www.instagram.com/hksb_1956/
#香港盲人輔導會 #65周年  #霍啟剛 #六十五載展光明 #全人服務樂傳承
31
31
1 個回應
1 次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fung Sang
讚好
 · 回覆 · 6星期
"
29,HKSB1956,"
6月18日
  ·
電影欣賞會番黎啦
今次我地揀左附有粵語口述影像聲道嘅電影《表姐，妳好嘢！》，劇情生鬼，令觀眾捧腹大笑
本會復康服務總監曾淑儀，亦即係呢套片嘅口述影像員仲同大家一齊睇戲
想知更多？
快啲Click 入去睇下啦
--------⋯⋯ 查看更多
+2
口述影像 - 香港盲人輔導會 Audio Description - HKSB
6月18日
  ·
今天(6月18日)在本會禮堂舉辦電影欣賞會：《表姐，妳好嘢！》
隨著疫情漸趨緩和，我們 #香港盲人輔導會 #訊息無障礙中心 終於可在本會東翼八樓禮堂恢復舉辦電影欣賞會了！今午(6月18日)我們播放附有粵語口述影像聲道的喜劇電影《表姐，妳好嘢！》，這部電影由張堅庭導演，鄭裕玲、梁家輝主演，鄭裕玲更憑此片勇奪香港電影金像⋯⋯ 查看更多
24
24
2個回應
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Sandy Wong
總監的口述影像做得很不錯，期待將來有更多的作品給會員
讚好
 · 回覆 · 6星期
作者
"
30,HKSB1956,"
Sandy Wong 謝謝支持
讚好
 · 回覆 · 6星期
"
31,HKSB1956,"
6月18日
  ·
早前本會高級復康導師劉婉玲小姐(13:07 - 14:57) 及本會服務使用者一同接受香港電台31台節目 -《醫生與你 : 青光眼》的訪問。醫生與你
快啲Click入去重溫啦
RTHK.HK
港台電視 31 醫生與你 - 醫生與你 #93（青光眼）
【處境劇】 群姐睇完眼科醫生回家，原來只是老花眼鏡度數不足，沒有青光眼。眾人準備最後綵排，群姐希望改為大團圓結局，給街坊正能量。Eason和加仁建議加最後一場，講述「公孫嚇」和「程到美」為了救包大人，再次穿越...
21
21
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
32,HKSB1956,"
6月13日
  ·
線上文化講座：《回到三國》
就在這天（6月10日星期四），由香港電台節目《講東講西》客席主持 #馮天樂博士 擔任領航員，帶領三十多位視障會員齊集線上會面，揭秘真假三國，衝擊大家對《三國演義》中各大英雄人物的印象！
經過一個充實下午，會員獲悉一向呈現雄才偉略的劉備，其實私底下不甚喜歡讀書，反倒喜歡遛狗，愛穿華麗的衣服。而一向是忠義神勇化身的關羽，在真實歷史中曾經是殺人犯，還有好色和驕傲的毛病，令大家都驚嘆不已！
原來，英雄也並非完美無瑕，仍有與我們一樣的人性。
有會員在問答環節中，問馮博士：「《三國演義》中有沒有殘疾人士？」馮博士即時回答：「當然有！夏侯惇在打仗時就被曹性一箭射瞎其中一隻眼，還拔了出來。」接著那位會員緊張地問：「那對他的戰鬥力有影響嗎？」馮博士爽快回應：「冇！冇喎！」還舉例說：「中國著名將帥劉伯承缺了一隻眼仍能參加長征。中華人民共和國的開國元勳余秋里將軍，缺了一隻手臂亦能為國家開採石油。」他藉此勉勵大家要一同加油！
不得不說，小編十分佩服馮博士，當一般人以為研習歷史沉悶乏味，馮博士雖然是一名視障人士，但骨子裡自帶好學不倦的精神，天天博覽群書，攻讀博士學位，私底下更熱愛賦詩作對。這次他更把四首自己創作的作品拍成了照片與小編分享，每首詩詞對聯由梁基永博士書寫成字帖，希望大家能從中得到啟發！
#馮天樂
#馮天樂談文論史
#梁基永
#回到三國
#三國
#點點留聲
#文化講座
#訊息無障礙中心
+4
35
35
72次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
33,HKSB1956,"
6月11日
  ·
Asian Charity Service(ACS) 視頻故事Video Story Telling JC Engage 2.0 活動經比賽評審團*及 ACS總監於今日（六月十一日）公布得本會九龍盲人安老院綜合治療聯同東華學院三名職業治療學(榮譽)理學士三年級學生帶領的參賽視頻故事 , “Mindful Music” - 「讓每一次呼吸也變得彌貴」 為得獎作品，視頻故事獲得1011票，成為最高票數的得獎作品
，並獲得由ACS專業團隊拹助拍攝視頻故事，價值港幣六萬元。 評審團認為 “Mindful MUSIC” 能夠充分體現比賽目的，透過制訂概念視頻故事，推動公眾對視障長者的精神健康的關注。
“Mindful Music” 是以音樂、静觀為基礎的情緒紓緩個人及小組活動，年青音樂人Jaime 和 Joseph透過視像活動一同與九龍盲人安老院長者及家屬一同抗疫，走出情緒幽谷。 Mindful Music研究團隊率先開創在安老院首創使用近紅外線色譜分析(f NIRSIT) 視障長者在接受靜觀及靜觀為基礎的音樂活動時，前葉額血液流動情況，為實證為本的長者精神健康踏出重要的一步。
視頻故事 “Mindful Music” - 「讓每一次呼吸也變得彌貴」 
https://www.youtube.com/watch?v=JrO-19aArbo 
比賽評審團 
Ms. Astrid Chan, Reputable Host in Hong Kong & Corporate Trainer 陳芷菁女仕,  
Ms. Holing Yip, Charities Manager, Hong Kong Jockey Club,  
Ms. Iris Chan, Regional Client Leader, PACT,  
Ms. Wai Yee, Lam Board Member, Asian Charity Services
50
50
3個回應
5次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
LK Tam
Congratulations
讚好
 · 回覆 · 8星期
檢視另2則回應
"
