,page,raw_data
62,chineseymcahk,"曾在直播。
5月2日
  ·
【啟動禮直播】今年係YMCA成立120周年，會慶標語為「服務社群百廿載，竭力承傳信望愛，身心靈需齊建立，善用科技創未來」。我哋將舉辦一連串慶祝活動，頭炮係120周年會慶啟動禮。
簡單而隆重的典禮將於2021年5月2日下午舉行，而在典禮前將會有活動簡介，屆時除了會介紹與科技有關嘅設備外，亦設有獎遊戲環節。
約定你，5⋯⋯ 查看更多
11
11
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
63,chineseymcahk,"
5月11日
  ·
【企業義動】Y-Care 新晉企業伙伴帝都酒店 Royal Park Hotel 捐贈150份愛心曲奇予區內小學生，早前酒店更有員工代表擔任企業義工，身體力行送贈愛心曲奇，為學生們復課打打氣！ 
#YMCA #青年會 #RoyalParkHotelHK  #帝都酒店 #YCare #ESG #CSR #SDG #義工 #Volunteer
16
16
2個回應
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
莊莊
由副校長及老師
轉交的雖是
一份小小的心意⋯⋯ 查看更多
1
讚好
 · 回覆 · 12星期
查看另 1 則回應
"
64,chineseymcahk,"
5月9日
  ·
【母親節快樂】今日係母親節，大家會用咩方法多謝媽媽呢？
「你要使父母歡喜，使生你的快樂。」 箴言 23:25
#YMCA #青年會 #母親節 #感恩
15
15
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
65,chineseymcahk,"
5月7日
  ·
【YMCA 120】「120 考考你」有獎問答遊戲係唔係好好玩呢？即刻送上第3條問題！
YMCA服務香港120年，當中有一座百年會所，落成至今依然為社區提供多元化康體及復康服務。無錯，就係身為 #一級歷史建築物 嘅 #必列者士街會所！雲集社會賢達支持興建嘅必列者士街會所，當年稱為中央會所，喺1915年動土興建，1918年落成，並於同年10月10日開幕。
作為當年全港最先進嘅康體設施，必列者士街會所擁有香港首個室內游泳池及首個懸空鑊形跑道。開幕當然要隆重其事，邀請咗當時嘅署任港督施勳爵士為我哋開幕，場面熱鬧。⋯⋯ 查看更多
68
68
71個回應
36次分享
讚好
回應
分享
71個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
66,chineseymcahk,"
YMCA 120 HK$10 coupon Game 3
7/5/2021
得獎名單⋯⋯ 查看更多
讚好
 · 回覆 · 11星期
查看更多回應
顯示全部71個回應中的1個"
67,chineseymcahk,"
5月6日
  ·
【YMCA A-Z品格教室】面對現今複雜多變嘅社會，小朋友要培養出良好品格，讓自己保持樂觀積極的心態。YMCA二級助理康樂體育主任潘Sir 喺 01親子 同大家講解「Self-control 節制」、「Thankfulness 感恩」及「Unity團結」，協助小朋友以正面態度對己對人。
#YMCA #青年會 #品格教育 #ABC #奇美子 #親子 #家長 #Parenting #品格教育AtoZ #Selfcontrol #節制 #Thankfulness #感恩 #Unity #團結
********************
即到以下網頁，下載品格圖卡，仲有相關解說、重要訊息、情景故事及聖經章節，協助家長教導子女學習各種品格！
https://www.ymca.org.hk/AtoZ
HK01.COM | 作者：香港01
S、T、U三個字母　教孩子學會節制、感恩、團結　樂觀面對難關
「節制」、「感恩」、「團結」是不同年齡的學童，甚至是成年人需要時刻謹記在心中和需要謹守的品格。隨著成長，我們的環境不斷改變同時亦變得複雜，
8
8
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
68,chineseymcahk,"
5月6日
  ·
【「愛‧實現」基金 - 集結力量　拼出您想】YMCA「愛‧實現」基金匯集各界資源，幫助社會上有需要人士達成夢想！基金早前知悉患有罕見病「杜興氏肌肉營養不良症」嘅小朋友梓鍵，雖然患有絕症，但仍舊對生命充滿熱情，渴望成為一個Youtuber，希望透過鏡頭，跟大家分享生活點滴，但係無足夠器材，未能實踐目標。
「愛‧實現」基金於是為梓鍵提供新的電腦、攝錄機、補光燈等拍攝工具，令佢可以努力實現夢想。梓鍵現時已設立YouTuber頻道《蝸牛仔梓鍵》，正式成為Youtuber！
請即行動，支持「愛‧實現」基金！
獻上你的關懷與支持，讓他們重拾盼望。
www.ymca.org.hk/realiselove
查詢電話：2783 3370
#YMCA #青年會 #愛實現 #捐款 #助人
HK.APPLEDAILY.COM
絕症YouTuber｜12歲小梓堅持拍年岀28片 1萬訂閱YouTuber Sunny岀手助圓夢 ｜ 蘋果日報
12
12
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
69,chineseymcahk,"
5月5日
  ·
【荃城愛回家】義工招募！如果你想為荃灣區劏房戶家庭提升生活質素，歡迎你加入成為「荃城愛回家‧劏房戶關顧計劃」做義工！
「荃城愛回家‧劏房戶關顧計劃」由YMCA主辦，中銀香港及攜手扶弱基金贊助，以提升荃灣區劏房戶家庭嘅生活質素為目標。計劃需要義工們嘅支持，為劏房戶家庭提供滅蟲、光觸媒消毒、家居改裝、收納整理補習及親子遊戲等服務，你都快啲加入成為我哋嘅一份子啦！
 「荃城愛回家‧劏房戶關顧計劃」義工招募
日期：即日起至2021年6月
義工對象：歡迎任何人士參與，特別邀請室內設計師及裝修師傅為計劃提供專業服務
查詢電話：9138 8471 / 2413 3111
報名表格：http://cymca.hk/CareLoveTW
計劃詳情：www.ymca.org.hk/CareLoveTW
#YMCA #青年會 #荃城愛回家 #劏房 #劏房戶 #中銀香港 #攜手扶弱基金 #荃灣 #改善家居環境
16
16
1 個回應
2次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
義工情報局 V.I.A
活動幫唔到手唔緊要，幫手轉發都得㗎！！⋯⋯ 查看更多
讚好
 · 回覆 · 13星期
"
70,chineseymcahk,"
5月5日
  ·
【YMCA 120】大家都好叻呀！無錯，位於油麻地嘅YMCA九龍會所，前身就係圖片B所示嘅YMCA九龍支部。得獎名單已經貼咗喺上星期五嘅問答遊戲post comment度，得獎者記得留意你嘅inbox啦！
即刻送上第2條問題：
YMCA嘅康體服務，相信好多會友都有參加過。你又知唔知，唔少廣受世界各地青年歡迎嘅運動，係由YMCA發明嘅呢？喺A、B、C、D四項運動當中，有一項係由Dr. James Naismith喺1891年係美國麻省YMCA發明㗎！你又估唔估到係邊一項運動呢？
只要喺A、B、C、D當中選出正確答案，留言回覆，再加上一句祝賀YMCA 120周年嘅語句，你就有機會得到HK$10餐飲現金券！
#YMCA #青年會 #ymca120 #服務社群百廿載 #竭力承傳信望愛 #身心靈需齊建立 #善用科技創未來 #有獎遊戲
************************************
*截止時間為2021年5月7日下午11時59分。
*最快答中及留言祝賀語句的12位參加者，將可獲得HK$10餐飲現金券。
*留言先後次序以本會facebook帳戶顯示記錄為準。
*得獎者將收到本專頁私訊通知，安排領獎事宜。
*得獎者須於上述截止時間後7天內回覆私訊，方可領取獎品，逾期恕不補發。
85
85
85個回應
45次分享
讚好
回應
分享
85個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
71,chineseymcahk,"
恭喜以下12位得獎者，記得留意inbox，回覆YMCA私訊以領取獎品！
Simon Poon
Wah Fai Law⋯⋯ 查看更多
5
讚好
 · 回覆 · 12星期
4個回覆
查看更多回應
顯示全部81個回應中的1個
"
72,chineseymcahk,"
5月5日
  ·
【荃城愛回家】即使窩居劏房，亦可以巧妙地運用空間，為自己、為家人創造更安全舒適嘅家居環境。由YMCA主辦，中銀香港及攜手扶弱基金贊助嘅「荃城愛回家‧劏房戶關顧計劃」，免費為荃灣區劏房戶家庭提供各種家居環境改善服務，例如：滅蟲、光觸媒消毒、家居改裝及收納整理等，同時亦為劏房戶小朋友提供補習及親子遊戲，從各方面提升劏房戶家庭嘅生活質素。
請即聯絡YMCA荃灣會所，查詢計劃詳情及申請方法。
查詢電話：9138 8471 / 2413 3111⋯⋯ 查看更多
10
10
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
73,chineseymcahk,"
5月4日
  ·
【YMCA A-Z品格教室】「Faithfulness 信實」係聖經聖靈九果子之一，代表言出必行、誠實及忠誠。點先能夠做到信實呢？一齊睇吓 中華基督教青年會葵涌幼稚園 #梁倩婉校長 同一班小布偶嘅小故事，學習做個值得信靠嘅小朋友啦！
#YMCA #青年會 #品格教育 #ABC #親子 #家長 #Parenting #品格教育AtoZ #信實 #Faithfulness
************************
想了解更多？即到以下網頁，下載品格圖卡，仲有相關解說、重要訊息、情景故事及聖經章節，協助家長教導子女學習各種品格！⋯⋯ 查看更多
14
14
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
74,chineseymcahk,"
5月4日
  ·
【YMCA 120  與你關顧身心靈雙週】繁忙嘅生活之中，點先可以讓自己好好休息，回應自己身體及內心嘅需要？
同賀YMCA 120周年，我哋推出「YMCA 120  與你關顧身心靈雙週」，與你從「身、心、靈」3方面放鬆一下，由5月31日至6月12日，星期一至六，每日與你體驗不同R-Day活動，費用全免，快啲報名啦！
精彩活動包括：⋯⋯ 查看更多
66
66
2個回應
22次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
75,chineseymcahk,"
讚好
 · 回覆 · 13星期
查看另 1 則回應"
76,chineseymcahk,"
5月4日
  ·
【YMCA 120  與你關顧身心靈雙週】繁忙嘅生活之中，點先可以讓自己好好休息，回應自己身體及內心嘅需要？
同賀YMCA 120周年，我哋推出「YMCA 120  與你關顧身心靈雙週」，與你從「身、心、靈」3方面放鬆一下，由5月31日至6月12日，星期一至六，每日與你體驗不同R-Day活動，費用全免，快啲報名啦！
精彩活動包括：
身：運動伸展、深層肌肉鍛練
心：Zentangle、和諧粉彩
靈：慢活‧慢食、明陣
詳情及報名：www.ymca.org.hk/r-day 按「最新活動」
#YMCA #青年會 #身心靈 #YMCA120 #Rday #會友 #免費活動 #報名
66
66
2個回應
22次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
77,chineseymcahk,"
讚好
 · 回覆 · 13星期
查看另 1 則回應
"
78,chineseymcahk,"
5月2日
  ·
【YMCA 120周年啟動禮後續活動 之 問答有賞】
***送你HKD $50 咖啡券***
多謝大家一齊參與早前嘅120周年啟動禮直播丫﹗
開心嘅事唔好俾佢停，我哋預備咗一個「有獎問答遊戲」比大家參與，
只要成功答中以下連結內嘅4條同120周年啟動禮直播內容有關嘅問題，就有機會獲得HKD $50 咖啡券﹗
記得搵埋親朋戚友一齊參加啦﹗
參加辦法：
1)  Click入以下連結，填答所有問題
http://cymca.hk/120FBgame
2) 「讚好Like」並「分享Share」此活動帖文
#YMCA #青年會 #ymca120 #服務社群百廿載 #竭力承傳信望愛 #身心靈需齊建立 #善用科技創未來 #直播 #Live #有獎遊戲
*******************
備註：
1. 是次活動截止時間為2021年5月9日晚上11:59
2. 第12、24、36、48和60位答中所有問題的參加者得獎
2. 得獎者名額 5 個，每位可免費獲得HKD$50 咖啡券
3. 得獎名單會於2020年5月12日於此Facebook專頁公布
4. 得獎者將會收到本會通知領獎詳情
如有任何爭議，本會保留最終決定權
"
79,chineseymcahk,"曾在直播。
5月2日
  ·
【啟動禮直播】今年係YMCA成立120周年，會慶標語為「服務社群百廿載，竭力承傳信望愛，身心靈需齊建立，善用科技創未來」。我哋將舉辦一連串慶祝活動，頭炮係120周年會慶啟動禮。
簡單而隆重的典禮將於2021年5月2日下午舉行，而在典禮前將會有活動簡介，屆時除了會介紹與科技有關嘅設備外，亦設有獎遊戲環節。
約定你，5⋯⋯ 查看更多
20
20
8次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
80,chineseymcahk,"曾在直播。
5月2日
  ·
【啟動禮直播】今年係YMCA成立120周年，會慶標語為「服務社群百廿載，竭力承傳信望愛，身心靈需齊建立，善用科技創未來」。我哋將舉辦一連串慶祝活動，頭炮係120周年會慶啟動禮。
簡單而隆重的典禮將於2021年5月2日下午舉行，而在典禮前將會有活動簡介，屆時除了會介紹與科技有關嘅設備外，亦設有獎遊戲環節。
約定你，5月2日下午2:45透過YMCA Facebook專頁收睇現場直播，玩遊戲贏禮物，同賀YMCA 120周年會慶！
#YMCA #青年會 #ymca120 #服務社群百廿載 #竭力承傳信望愛 #身心靈需齊建立 #善用科技創未來 #直播 #Live #有獎遊戲
104
104
73個回應
25次分享
讚好
回應
分享
73個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Rosa Cheng
  · 2:19
Happy 120th birthday to YMCA.
讚好
 · 回覆 · 13星期
查看更多回應
顯示全部73個回應中的1個
"
81,chineseymcahk,"
4月30日
  ·
【YMCA 120】YMCA 120周年會慶即將全面啟動！YMCA服務香港120年，喺不同年代、不同地點，都可以搵到我哋嘅蹤跡，唔知你又認唔認得呢？
為與眾同慶，由即日起我哋會推出「120 考考你」有獎問答遊戲，一連5星期發放唔同年代同YMCA有關嘅相片，考考你認識我哋幾多！同大家一齊慶祝YMCA 120周年，總共送出120張餐飲現金券，記得follow YMCA facebook專頁啦！
第一條問題係: 
九龍會所身處嘅窩打老道23號地段，前身係YMCA九龍支部，前段及後段大樓分別於1929年及1934年建成。其後經過重建，成為今日集康體、教育、賓館多功能於一身嘅總會大樓。你又認唔認得出，邊一張相片係當年嘅YMCA九龍支部呢？
只要喺A、B、C當中選出正確答案，留言回覆，再加上一句祝賀YMCA 120周年嘅語句，你就有機會得到HK$10餐飲現金券！
#YMCA #青年會 #ymca120 #服務社群百廿載 #竭力承傳信望愛 #身心靈需齊建立 #善用科技創未來 #有獎遊戲
************************************
*截止時間為2021年5月4日下午11時59分。
*最快答中及留言祝賀語句的12位參加者，將可獲得HK$10餐飲現金券。
*留言先後次序以本會facebook帳戶顯示記錄為準。
*得獎者將收到本專頁私訊通知，安排領獎事宜。
*得獎者須於上述截止時間後7天內回覆私訊，方可領取獎品，逾期恕不補發。
125
125
139個回應
79次分享
讚好
回應
分享
139個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
82,chineseymcahk,"
恭喜以下12位得獎者，記得留意inbox，回覆YMCA私訊以領取獎品！
Sin Ting Law
Wang Lee ⋯⋯ 查看更多
3
讚好
 · 回覆 · 13星期
8個回覆
查看更多回應
顯示全部130個回應中的1個
"
83,chineseymcahk,"
4月29日
  ·
【YMCA A-Z品格教室】今日介紹嘅4種品格，可以幫助小朋友與人和睦相處，包括：Patience「忍耐」、Peace「和平」、Equality「平等」及Respect「尊重」。YMCA 基督教事工部朱子溢傳道 喺 01親子 以4個聖經故事，帶出各項品格嘅深意。
#YMCA #青年會 #品格教育 #ABC #奇美子 #親子 #家長 #Parenting #品格教育AtoZ #Patience #忍耐 #Peace #和平 #Equality #平等 #Respect #尊重
***********************
即到以下網頁，下載品格圖卡，仲有相關解說、重要訊息、情景故事及聖經章節，協助家長教導子女學習各種品格！⋯⋯ 查看更多
HK01.COM | 作者：香港01
PPER四段故事　助孩子了解生命特質　正面學習忍耐、尊重
從小時候起，我們已透過閱讀古今中外不同的經典著作及故事，幫助我們去認識這個世界。今期筆者希望藉著分享四個聖經記載的事件，跟大家一起學習生命
8
8
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
84,chineseymcahk,"
4月27日
  ·
【YMCA A-Z品格教室】中華基督教青年會葵涌幼稚園 #梁倩婉校長 同各位家長講解「關懷 Caring」，分享如何在家中、在學校，從簡單嘅習慣開始，讓小朋友培養出關懷別人的心，即刻去片睇吓啦！
#YMCA #青年會 #品格教育 #ABC #親子 #家長 #Parenting #品格教育AtoZ #關懷 #Caring
************************
想了解更多？即到以下網頁，下載品格圖卡，仲有相關解說、重要訊息、情景故事及聖經章節，協助家長教導子女學習各種品格！⋯⋯ 查看更多
36
36
9次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
85,chineseymcahk,"
4月27日
  ·
【啟動禮直播】今年係YMCA成立120周年，會慶標語為「服務社群百廿載，竭力承傳信望愛，身心靈需齊建立，善用科技創未來」。我哋將舉辦一連串慶祝活動，頭炮係120周年會慶啟動禮。
簡單而隆重的典禮將於2021年5月2日下午舉行，而在典禮前將會有活動簡介，屆時除咗會介紹與科技有關嘅設備外，亦設有獎遊戲環節。
約定你，5月2日下午2:45透過YMCA Facebook專頁收睇現場直播，玩遊戲贏禮物，同賀YMCA 120周年會慶！⋯⋯ 查看更多
5月2日週日
YMCA 120周年會慶啟動禮
慈善活動 · 108 人
有興趣
50
50
2個回應
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Rosa Cheng
Happy 120th Birthday to YMCA.
讚好
 · 回覆 · 13星期
查看另 1 則回應
"
86,chineseymcahk,"
4月23日
  ·
【電視訪問YMCA手綿球】YMCA嘅手綿球班一向受歡迎，好玩又易學，由8歲、18歲，以至80歲都啱玩。咁好玩嘅運動吸引到無綫電視體育節目《體育新世界》採訪!
YMCA嘅手綿球教練盧Sir接受訪問，介紹手綿球同示範動作，又請來高級物理治療師Joseph以專業角度講解對身體嘅好處。仲有老友記學員Cecilia笑談手綿球有幾好玩!
節目將會於明天(4月24日)下午5點在85台無綫財經‧資訊台播出! (同日晚上12:00，以及翌日4月25日(星期日)早上10:30會重播)。訪問精華亦會在星期日同埋下星期一(4月26日)不定時在83台新聞台《運動大本營》環節播出，大家記得收睇喇!⋯⋯ 查看更多
+3
18
18
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
87,chineseymcahk,"
4月27日
  ·
【啟動禮直播】今年係YMCA成立120周年，會慶標語為「服務社群百廿載，竭力承傳信望愛，身心靈需齊建立，善用科技創未來」。我哋將舉辦一連串慶祝活動，頭炮係120周年會慶啟動禮。
簡單而隆重的典禮將於2021年5月2日下午舉行，而在典禮前將會有活動簡介，屆時除咗會介紹與科技有關嘅設備外，亦設有獎遊戲環節。
約定你，5月2日下午2:45透過YMCA Facebook專頁收睇現場直播，玩遊戲贏禮物，同賀YMCA 120周年會慶！
#YMCA #青年會 #ymca120 #服務社群百廿載 #竭力承傳信望愛 #身心靈需齊建立 #善用科技創未來 #直播 #Live #有獎遊戲
5月2日週日
YMCA 120周年會慶啟動禮
慈善活動 · 108 人
有興趣
50
50
2個回應
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Rosa Cheng
Happy 120th Birthday to YMCA.
讚好
 · 回覆 · 13星期
查看另 1 則回應
"
88,chineseymcahk,"
4月23日
  ·
【電視訪問YMCA手綿球】YMCA嘅手綿球班一向受歡迎，好玩又易學，由8歲、18歲，以至80歲都啱玩。咁好玩嘅運動吸引到無綫電視體育節目《體育新世界》採訪!
YMCA嘅手綿球教練盧Sir接受訪問，介紹手綿球同示範動作，又請來高級物理治療師Joseph以專業角度講解對身體嘅好處。仲有老友記學員Cecilia笑談手綿球有幾好玩!
節目將會於明天(4月24日)下午5點在85台無綫財經‧資訊台播出! (同日晚上12:00，以及翌日4月25日(星期日)早上10:30會重播)。訪問精華亦會在星期日同埋下星期一(4月26日)不定時在83台新聞台《運動大本營》環節播出，大家記得收睇喇!
#YMCA #青年會 #健體服務 #手綿球 #體育新世界 #TVB #運動大本營
+3
18
18
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
89,chineseymcahk,"
4月22日
  ·
【YMCA A-Z品格教室】品格係一個人嘅美好特質，當小朋友好好運用自己嘅品格強項，就會帶來滿足感與意義。YMCA輔導組臨床心理學家余欣泉 喺 01親子 同大家分享Modesty「謙卑」、Neatness「整潔」和Optimism「樂觀」三項品格，以小朋友嘅自信與能力感為基礎，培養成熟品格。
#YMCA #青年會 #品格教育 #ABC #奇美子 #親子 #家長 #Parenting #品格教育AtoZ #Modesty #謙卑 #Neatness #整潔 #Optimism #樂觀
****************
即到以下網頁，下載品格圖卡，仲有相關解說、重要訊息、情景故事及聖經章節，協助家長教導子女學習各種品格！
https://www.ymca.org.hk/AtoZ
HK01.COM | 作者：香港01
品格MNO建立能力與自信　教小朋友謙卑、整潔、樂觀
品格是一個人美好的特質，當我們好好運用自己的品格強項，便會帶來滿足感與意義。今天筆者介紹三個品格字母: M- Modesty「謙卑」、N- Neatness「整
6
6
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
90,chineseymcahk,"
4月20日
  ·
【YMCA A-Z品格教室】即使你係公司CEO、大人物，待人接物都應該懂得尊重。鴻福堂集團執行董事 #司徒永富 就以身作則，以身教嘅方式讓兒子明白如何做到 Respect-尊重。#陳如炳牧師 及YMCA臨床心理學家 #余欣泉 亦會同大家分享親子品格教育心得，即刻去片睇吓啦！
#YMCA #青年會 #品格教育 #ABC #親子 #家長 #Parenting #品格教育AtoZ #尊重 #Respect
*****
想了解更多？即到以下網頁，下載品格圖卡，仲有相關解說、重要訊息、情景故事及聖經章節，協助家長教導子女學習各種品格！
https://www.ymca.org.hk/AtoZ
17
17
9次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
91,chineseymcahk,"
4月19日
  ·
【老友記潮學VR拍攝！】YMCA嘅飛鏢隊今朝喺無綫電視節目《快樂長門人》介紹左飛鏢運動，大家有無睇呀？好活動介紹唔好俾佢停，天平長者鄰舍中心 Wendy 姑娘同埋數碼指導員雄哥聽日接力喺節目《快樂長門人》分享樂齡數碼新科技 - 360度VR影片拍攝，分享一班老友記潮學VR攝影嘅樂趣！
節目會喺明天(4月20日)早上 9:50 喺無綫81台翡翠台播出。大家記得繼續支持！
#YMCA #青年會 #長者服務 #天平長者鄰舍中心 #樂齡數碼新科技 #樂齡科技 #TVB
12
12
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
92,chineseymcahk,"
4月17日
  ·
【電視訪問輪住播！】YMCA嘅長者鄰舍中心一向創意多多，舉辦好多好玩又新穎嘅活動，其中飛鏢隊好受老友記歡迎！一班隊員仲愈玩愈起勁、愈玩愈出色。最近飛鏢隊獲邀上無綫電視節目《快樂長門人》介紹飛鏢運動。飛鏢隊隊員阿葉及天平長者鄰舍中心Rick Sir 喺節目中落力講解分享。訪問會喺嚟緊星期一(4月19日) 9:50am 喺無綫81翡翠台播出！
預告吓，緊接星期二(4月20日)同一時段《快樂長門人》再有樂齡數碼新科技360度VR影片拍攝活動介紹。MARK定時間，下星期一、二，一齊睇電視！
#YMCA #青年會 #長者服務 #天平長者鄰舍中心 #新興運動 #飛鏢 #樂齡科技 #TVB
17
17
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
93,chineseymcahk,"
4月16日
  ·
【YMCA A-Z品格教室】小朋友要建立良好品格，就要從和自己相處、和別人相處，以及和環境相處三方面著手。YMCA程序幹事盧Sir喺 01親子 同各位家長分享品格教育「三」字基本法則，以靈活多變嘅方式協助小朋友學習良好品格，仲會分享Joyfulness「喜樂」， Kindness「恩慈」，以及Love「仁愛」三個品格。
#YMCA #青年會 #品格教育 #ABC #奇美子 #親子 #家長 #Parenting #品格教育AtoZ #Joyfulness #喜樂 #Kindness #恩慈 #Love #仁愛
**
即到以下網頁，下載品格圖卡，仲有相關解說、重要訊息、情景故事及聖經章節，協助家長教導子女學習各種品格！⋯⋯ 查看更多
HK01.COM | 作者：香港01
教孩子以正面的態度建立好品格　字母JKL學習喜樂、恩慈、仁愛
「以德為成人之本，以智為成才之源」，想成為品學兼優的人，品格教育的重要性毋庸置疑。每段人生的「希望工程」都說易行難，讓我把人生以航海作比
9
9
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
94,chineseymcahk,"
4月15日
  ·
【網上喜動！跟奶茶學跳舞！】狂舞派3 #奶茶 #劉敬雯 同你分享街舞！有得睇啦！
#YMCA #青年會 #香港中華基督教青年會賽馬會喜動傳承社區運動計劃 #香港賽馬會慈善信託基金 #Mapperthon #街舞
香港中華基督教青年會 - 賽馬會「喜動傳承」社區運動計劃 Mapperthon Sports Project 曾在直播。
4月15日
  ·
喜動傳承 [網上喜動 X 眾籌卡路里]  街舞體驗
齊齊跟奶茶學街舞
9
9
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
95,chineseymcahk,"
4月15日
  ·
【網上喜動！齊齊跟奶茶學街舞！】今晚8點，fb live齊齊睇 #狂舞派3 #奶茶 #劉敬雯 為你介紹街舞及經驗分享！到時見！
#YMCA #青年會
#香港中華基督教青年會賽馬會喜動傳承社區運動計劃
#香港賽馬會慈善信託基金 ⋯⋯ 查看更多
香港中華基督教青年會 - 賽馬會「喜動傳承」社區運動計劃 Mapperthon Sports Project
4月8日
  ·
【網上喜動！齊齊跟奶茶學街舞！】
為咗跳舞，你可以去到幾盡？街舞係咪青年人專利？金齡人士可以參與嗎？跳街舞一定要頭轉地？係咪只可以係街跳？究竟有幾多種舞？對身體有咩好處？
第二場「網上喜動 X 眾籌卡路里」活動，好榮幸請嚟奶茶同大家一齊「動喜來」！仲有眾籌運動卡路里活動，只要完成上載5次120kcal或以上參加⋯⋯ 查看更多
9
9
2個回應
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Ka Man Tsui
Any record
讚好
 · 回覆 · 16星期
作者
"
96,chineseymcahk,"
https://www.facebook.com/mapperthon/videos/1567678750289072
讚好
 · 回覆 · 16星期"
97,chineseymcahk,"
4月15日
  ·
【網上喜動！齊齊跟奶茶學街舞！】今晚8點，fb live齊齊睇 #狂舞派3 #奶茶 #劉敬雯 為你介紹街舞及經驗分享！到時見！
#YMCA #青年會
#香港中華基督教青年會賽馬會喜動傳承社區運動計劃
#香港賽馬會慈善信託基金 
#普及運動 #樂齡科技 #跨代義工 #Mapperthon #街舞 #狂舞派
香港中華基督教青年會 - 賽馬會「喜動傳承」社區運動計劃 Mapperthon Sports Project
4月8日
  ·
【網上喜動！齊齊跟奶茶學街舞！】
為咗跳舞，你可以去到幾盡？街舞係咪青年人專利？金齡人士可以參與嗎？跳街舞一定要頭轉地？係咪只可以係街跳？究竟有幾多種舞？對身體有咩好處？
第二場「網上喜動 X 眾籌卡路里」活動，好榮幸請嚟奶茶同大家一齊「動喜來」！仲有眾籌運動卡路里活動，只要完成上載5次120kcal或以上參加⋯⋯ 查看更多
9
9
2個回應
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Ka Man Tsui
Any record
讚好
 · 回覆 · 16星期
作者
"
98,chineseymcahk,"
https://www.facebook.com/mapperthon/videos/1567678750289072
讚好
 · 回覆 · 16星期
"
99,chineseymcahk,"
4月14日
  ·
【名額有限　快啲報名】有跑步活動啦！疫情喎，點跑呀？
YMCA 120周年虛擬跑-Run For Better Life已經開始接受報名，今年YMCA聯同沙田浸信會將以新方式同大家一齊跑。只要喺指定日期內，用跑步App嚟記錄你嘅「運動時間及距離」，跑前跑後自拍打咭，再upload返上賽事指定網站，咁就搞掂晒！
想跑？快啲報名啦！名額有限，額滿即止！
▨ 報名連結 Register Link ▨
https://raceresults.com.hk/event/196
▨ 賽事網站 Race Website ▨
https://www.ymca120run.com/
#YMCA #青年會 #沙田浸信會 #Run #RunForBetterLife #跑步
香港中華基督教青年會烏溪沙青年領袖及全人發展中心
4月12日
  ·
今年是香港中華基督教青年會(YMCA)成立120周年，本會將聯同沙田浸信會舉辦 YMCA 120周年虛擬跑-Run For Better Life ，藉此慶祝120周年會慶。
今年更開放給非會友參加， 讓一眾會友及大眾可以在任何時間、地方，隨時隨地參與是次YMCA 120周年慶典活動。參加者除了可以參與12KM 歡⋯⋯ 查看更多
16
16
2個回應
2次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Helen Fung
請問係屋企影完相先落街跑可以嗎？因為唔想帶電話
讚好
 · 回覆 · 13星期
查看另 1 則回應
"
