,page,raw_data
10,DiDHK,"
7月26日 21:45
  ·
#召喚最後兩位偵探 面對驚天奇案，Master De
絕對唔會放棄真相！
.
Master De已經招攬咗一班無聲偵探同佢一齊喺無聲世界中，透過身體語言，動作及眼神溝通，破解奇案！
仲有最後兩個名額！7月31日約定您！
A⋯⋯ 查看更多
7
7
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
11,DiDHK,"
7月26日 18:30
  ·
【最後召集
】無聲手語小學堂仲有6日就開班啦～
講唔到又聽唔到，都可以學手語㗎
今個暑假，我哋反轉傳統學習方法，以眼代耳，以手代口，由聾人導師親自教授手語
最後一堂，我哋仲會邀請爸爸媽媽嚟睇畢業演出，頒發證書添～ 
. 
想小朋友過一個有意義嘅暑假？千祈唔好錯過
報名⋯⋯ 查看更多
8
8
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
12,DiDHK,"
7月26日 15:18
  ·
MESSENGER
"
13,DiDHK," 更新了「關於」區塊的資料。
傳送訊息
1
1
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
14,DiDHK,"
7月26日 15:18
  ·
MESSENGER
"
15,DiDHK," 更新了「關於」區塊的資料。
傳送訊息
1
1
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
16,DiDHK,"
7月25日 21:50
  ·
【閉館通知】
注意: 本館將於7月27日(星期二)上午9時正至4時正進行館內定期檢查及消毒。故此，當天開放時間改為下午4時半至晚上7時半，不便之處，敬請原諒。
#小編想您玩得開心又放心
6
6
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
17,DiDHK,"
7月23日 21:50
  ·
【#最後召集
】由香港出發前往靜雞雞市集嘅旅客請注意：您乘坐嘅航班DE2021現正最後召集，請盡快前往D2閘口登機
.
大家係咪同小編一樣，都好掛住呢段機場Final Call廣播呢？
.
聽日嚟 #靜雞雞市集 就可以聽到啦
今個週末，無聲航空帶您重拾去旅行嘅感覺
飛去黑暗中對話 X Figurecross 舉辦嘅 #靜雞雞市集，享受無聲環境中購物嘅樂趣~
.
講唔到又聽唔到，唔通真係要手指指先行到？
唔洗擔心！登機之前，我哋會安排大家觀看手語學習片段。落機後，您需要透過眼神對望、肢體動作及手語同檔主交流，仲有機會同我哋嘅聾人朋友互動㗎！
.
請帶好您嘅隨身物品同登機證
祝您旅途愉快
 聽日見
搶機票：https://dialogue-experience.hk/tc/homepage-tc/
 .
航班資訊
日期：7月24 - 25日 
時間：13:00 – 20:00
價錢*：$100 (13歲或以上)、$50 (7-12歲)、免費(6歲或以下 - 需由家長陪同)
.
*當中價錢已包括同等面值代幣於靜雞雞市集內使用。 
. 
#旅行 #旅遊 #WelcomeAboard #本地遊 #情侶好去處 #週末好去處 #親子好去處 #暑期活動 #靜雞雞市集  #黑暗中對話 #一邊玩一邊體驗 #共融 #PoDs #多元人才 #HiddenDialogue #DialogueInAllColors #DialogueExperience #DialogueInTheDark
28
28
4個回應
11次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Suen Mary
WOW
讚好
 · 回覆 · 1星期
檢視另3則回應
"
18,DiDHK,"
7月22日 22:00
  ·
最後召集
成成月餅早鳥優惠仲有3日，您買咗未呢？
今日不如等小編同您講下月餅盒嘅故事啦～
.
#月餅盒的故事
好耐以前有一位樵夫，叫成成～佢平日嘅工作係砍桂樹。
今晚，適逢中秋佳節，成成就搵埋阿婆同朋友一齊衝出天際搵玉兔耍盲雞
雖然玉免睇唔到，仲要拎住手杖周圍跑，但成成都捉佢唔到
而叔公呢...就喺太空漫遊匿埋咗，仲未肯返落嚟啊～
見到成成佢哋玩得咁開心，阿康同賢妻都坐喺樹下準備好流心奶黃月餅，畀大家玩完之後食，一齊中秋慶團圓
.
想同成成一家過中秋？快啲帶盒月餅返屋企啦
.
早鳥優惠仲有3日
月餅速速訂：https://dialogue-experience.hk/tc/homepage-tc/
.
#中秋節 #月餅 #八月十五 #大麻成 #cheapcentury 黑暗中對話 #一邊玩一邊體驗 #共融 #PoDs #多元人才 #HiddenDialogue #DialogueInAllColors #DialogueExperience #DialogueInTheDark
14
14
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
19,DiDHK,"
7月22日 18:30
  ·
【#暑假飛邊好
】吓
疫情期間都有得去旅行？
.
無錯！等小編帶您乘搭無聲航空，靜雞雞去旅行啦
我哋會由香港出發，去勻五大洋七大洲，喺 #靜雞雞市集 入面環遊世界
.
我哋會去邊？上次小編已經介紹咗其中6間攤檔，今次就介紹埋其他啦
.
 無聊至極 verylboring  買日本空運精品同瓷器，小編當自己真係去咗日本喇！
 #Coff3 X #Organique 嚟自肯亞嘅手工咖啡同波蘭嘅天然護膚品，等您由肯亞瞬間轉移去波蘭～
 zappy_studiohk 扮靚都可以做善事㗎！店主會將印度飾物嘅10%收益捐畀孟加拉人，改善佢哋嘅生活質素。
 港類茶 ｜Kongirl.tea 由一班航空及旅遊業失業者創辦嘅本地小店，為您送上暖笠笠嘅果茶～
 Pure Girls - 摩洛哥 (7月24號限定) 摩洛哥天然護膚品同手工，感受下世界另一端嘅異國風情！
 #DooobleCracker (7月25號限定) 本地手繪畫家，啱晒又型又有style嘅您
 Figurecross 我哋嘅市集伙伴當然唔會執輸，搜羅台灣等地嘅精品畀大家喇！
 #藝思雅集工作室 由視障人士一針一線製作嘅創意手工藝品，親手將無可能變成可能～
.
仲有兩日就飛喇！快啲買埋機票執定行李出發啦
7月24、25 約定您 飛出香港
搶機票： https://dialogue-experience.hk/tc/homepage-tc/
.
市集伙伴: Figurecross
.
航班資訊
日期：7月24 - 25日 
時間：13:00 – 20:00
價錢*：$100 (13歲或以上)、$50 (7-12歲)、免費(6歲或以下 - 需由家長陪同)
.
*當中價錢已包括同等面值代幣於靜雞雞市集內使用。
#旅行 #旅遊 #訂機票送消費額 #WelcomeAboard #本地遊 #情侶好去處 #週末好去處 #親子好去處 #暑期活動 #七月好去處 #無得飛去邊好 #黑暗中對話 #大人細路都啱玩 #靜雞雞市集  #一邊玩一邊體驗 #無聲體驗 #共融 #PoDs #多元人才 #HiddenDialogue #DialogueInAllColors #DialogueExperience #DialogueInTheDark #SilenceMarket
20
20
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
20,DiDHK,"
7月20日 21:45
  ·
【#暑假有得飛
】無聲航空帶您靜雞雞去旅行- #靜雞雞市集
.
無聲航空帶您走到世界每個角落，一張機票去勻
日本、美國、法國等地
暑假冇得去旅行都唔洗愁
.
等小編今日率先同您介紹其中6間攤檔
⋯⋯ 查看更多
8
8
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
21,DiDHK,"
7月18日 21:45
  ·
【#暑假有得飛
無聲航空正式啟航️】
. 
今個月24同25號，無聲航空誠邀您同屋企人、朋友或另一半一齊靜雞雞去旅行
您哋嘅航班將會飛到 #靜雞雞市集，而當中機票收費(門票) 將會100%轉換成消費額，等您可以享受無聲環境中購物嘅樂趣~
.
點溝通？
講⋯⋯ 查看更多
"
22,DiDHK,"
社會服務
馬上逛逛
66
66
2個回應
16次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
頭號粉絲
Peter Wong
WOW! Beautiful view from DiD!
讚好
 · 回覆 · 1星期
你選擇了「最相關」，因此系統可能已過濾掉部分回應。
"
23,DiDHK,"
7月16日 21:45
  ·
【#靜雞雞市集係乜東東？】
上個月爸爸節，小編帶埋一家人嚟參加靜雞雞市集，入面講唔到又聽唔到
！好彩，入去前有手語短片跟住學，仲學識點講價添！而且入到去，仲有一班聾人朋友幫手
.
但入到去有咩搞？等小編為您報導下啦，去片
.
錯過⋯⋯ 查看更多
28
28
9次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
24,DiDHK,"
7月16日 13:30
  ·
【夏日熱辣辣，放假有咩玩？
】 
放假除咗行街食飯，小編都想玩啲新奇有趣啲嘅活動
等我同大家介紹一項
室內體驗活動，一齊涼住冷氣挑戰您嘅溝通能力！ 
平日，我哋溝通最多用到
口去講，
耳去聽！但今次小編決定
聯同聾人團隊拎走您講同聽嘅能力，您同隊員又可唔可以越過重重關卡，順利過關呢？  
8月14日 #無聲競技 挑戰您無得講，無得聽，仲要完成任務！以眼代耳，以手代口，您有信心嗎？  
. 
挑戰傳送門
 https://ticket.dialogue-experience.hk/zh/  
. 
 #對話體驗 #黑暗中對話 #聾人 #慈善 #PlayAsDonate #有得玩又想幫到人 #共融 #親子 #朋友 #比賽 #無聲競技
10
10
1 個回應
2次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
頭號粉絲
Peter Wong
Joining dark activities, silent market and sign language classes are kind of cool in hot summer!
讚好
 · 回覆 · 1星期
"
25,DiDHK,"
7月15日 18:30
  ·
#焫焫焫焫焫焫著
小編今鋪真係興奮到瞓唔着
短短時間大家已經掃咗我哋500盒月餅啦
我哋決定加推優惠
 早鳥優惠延長至2021年7月25日
 憑登陸月球門票(月餅券/月餅確認電郵電子版)可於現場以$150優惠價換購2021年12月31日前的黑暗中對話旅程門票1張(原價$200)，上限2張，詳情可以參閱我哋網站
今個中秋，您仲唔快啲帶埋成成同一眾 賤人新世紀 嘅街坊一齊您追我躲，耍盲鷄耍出天際
.
迷你流心奶黃月餅禮盒(4個裝)
早鳥優惠：HK$250 / 一盒（2021年7月25或以前） 
原價：HK$280 / 一盒
.
焫焫焫焫焫焫著～
月餅速速買：https://bit.ly/3yCZjBs
#中秋節 #月餅 #八月十五 #成成 #阿婆 #賤人新世紀 #古有吳剛砍樹 #今有成成賣餅 #黑暗中對話 #一邊玩一邊體驗 #共融 #PoDs #多元人才 #DialogueInAllColors #DialogueExperience #DialogueInTheDark
22
22
8次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
26,DiDHK,"
7月14日 21:45
  ·
【#暑假有得飛
】無聲航空帶您靜雞雞去旅行- #靜雞雞市集
. 
您係咪同小編一樣，都好掛住衝上雲霄嘅感覺？
.
今個七月，無聲航空正式啟航
勢要帶您同屋企人、朋友或另一半靜雞雞去旅行
您哋會飛到黑暗中對話 X Figurecross 舉辦嘅 #靜雞雞市集，享受無聲環境中購物嘅樂趣~
.
講唔到又聽唔到，唔通真係要手指指先行到？
唔洗擔心！進入市集前，我哋會安排大家觀看手語學習片段。喺市集入面，您需要透過眼神對望、肢體動作及手語同檔主交流，仲有機會同我哋嘅聾人朋友互動㗎！
.
仲諗？快啲買機票啦！ 
購買機票：https://dialogue-experience.hk/tc/homepage-tc/
 .
航班資訊
日期：7月24 - 25日 
時間：13:00 – 20:00
價錢*：$100 (13歲或以上)、$50 (7-12歲)、免費(6歲或以下 - 需由家長陪同)
.
*當中價錢已包括同等面值代幣於靜雞雞市集內使用。 
. 
#旅行 #旅遊 #WelcomeAboard #本地遊 #情侶好去處 #週末好去處 #親子好去處 #暑期活動 #靜雞雞市集 #黑暗中對話 #一邊玩一邊體驗 #共融 #PoDs #多元人才 #HiddenDialogue #DialogueInAllColors #DialogueExperience #DialogueInTheDark
22
22
2個回應
10次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Sze Sze
您好，想了解
1
讚好
 · 回覆 · 2星期
作者
"
27,DiDHK,"
Sze Sze 謝謝您嘅查詢
今次係我哋第二次舉辦靜雞雞市集啦！
整個市集入面都會以簡單手語及肢體動作同檔主仲有我哋嘅聾人同事溝通㗎
進入市集前，我哋會安排大家睇手語學習片段，大家可以學到數字呀，講價等。
而⋯⋯ 查看更多
讚好
 · 回覆 · 2星期 · 已編輯
"
28,DiDHK," 標註了他們購物商店中的商品。
7月14日 18:15
  ·
【暑假集合喇！
】
吓？無得聽無得講，小朋友點樣學手語啊？
 今個暑假，我哋推出
無聲手語小學堂～反轉傳統學習方法，以眼代耳，以手代口，仲由聾人導師親自教授
最後一堂，我哋仲會邀請爸爸媽媽嚟睇畢業演出，頒發證書添～ 
. 
其實大家有所不知，學手語有好多好處㗎，包括： 
促進大腦發展 
提升個人自信 
增強表達能力 
增強肢體協調能力 
. 
想小朋友過一個有意義嘅暑假？快啲報名參加
頭10位報名仲可以享有$398優惠價㗎！ 
報名傳送門： https://dialogue-experience.hk/tc/homepage-tc/ 
. 
日期:  8月02, 04, 06, 07日   (第一班) 或   8 月16, 18, 20, 21 日 (第二班) 
課堂節數：共4 堂 
時間: 10:00 – 11:30  
對象: 6 – 12歲 
人數: 16  
價目: 優惠$398 / 位 (頭10位) 正價 $598/位 
.
#暑期活動 #暑假好去處 #學手語 #無聲手語小學堂  #黑暗中對話 #一邊玩一邊體驗 #聾人 #慈善 #共融 #PoDs #多元人才 #HiddenDialogue #DialogueInAllColors #DialogueExperience #DialogueInTheDark
點擊可查看商品
"
29,DiDHK,"
社會服務
馬上逛逛
139
139
9個回應
20次分享
讚好
回應
分享
9個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Princess Tiu
如果下午就好了
2
讚好
 · 回覆 · 2星期
作者
"
30,DiDHK,"
Princess Tiu 謝謝您嘅意見
小編會同同事反映返
不過，我哋仲有好多唔同嘅體驗活動㗎
都不妨可以先考慮下！
資料傳送門
https://dialogue-experience.hk/....../%e7%84%a1%e8%81....../
DIALOGUE-EXPERIENCE.HK
無聲航空帶您靜雞雞去旅行-靜雞雞市集 | Dialogue Experience
無聲航空帶您靜雞雞去旅行-靜雞雞市集 | Dialogue Experience
1
讚好
 · 回覆 · 2星期
檢視另3則回應
"
31,DiDHK,"
7月13日 21:31
  ·
多謝大家踴躍支持
截至今日下午，月餅禮盒已經成功售出超過500盒
為咗答謝大家，我哋決定加推早鳥優惠至2021年7月25日
仲諗咁多，快啲帶埋成成同阿婆全家返屋企過中秋啦
～
月餅速速買：https://bit.ly/3yCZjBs
賤人新世紀
7月13日 12:30
  ·
各位街坊： 
今個中秋節，「黑暗中對話」會推出阿婆大麻成流心奶黃月餅禮盒，每盒入面有4個迷你裝月餅；鐵盒包裝，印有大麻成吳剛及阿婆月球奔走，畫面詩意十足， 實為佳節送禮自用嘅佳品！
而收益將扣除成本全數撥捐基金會作慈善用途，以支持基金會發展更多項目。真係又有型又有益唔好錯過呀！⋯⋯ 查看更多
19
19
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
32,DiDHK,"
7月12日 18:00
  ·
【放假有咩玩？
】 
而家日日都咁熱，小編都覺得好辛苦
 所以我今日決定同大家介紹一項
室內體驗活動，一齊涼住冷氣考您溝通能力！ 
平日，我哋溝通最多用到
口去講，
耳去聽！但今次小編決定
聯同聾人團隊拎走您講同聽嘅能力，您同隊員又可唔可以順利過關呢？  
7月17日 ⋯⋯ 查看更多
13
13
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
33,DiDHK,"
7月9日 22:00
  ·
上星期，我哋基金會好榮幸獲得由CHO Academy Limited頒發嘅 CHO Appreciation Awards 2021
 CHO係指Chief Happiness Officer，鼓勵企業將微笑力量融入工作文化
~ 
. 
到底我哋點樣營造微笑力量？Click入我哋網站睇下啦～ 
 https://dialogue-experience.hk/tc/homepage-tc/
13
13
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
34,DiDHK,"
7月8日 21:45
  ·
【 古有吳剛砍樹，今有成成賣餅】 
.
今個中秋節
黑暗中對話 X 賤人新世紀  推出流心奶黃月餅禮盒，每盒入面有4個迷你裝月餅，分別印上成成同阿婆嘅樣添！想同成成一家食住月餅
過中秋？
快啲去我哋嘅官網預訂啦！ 
.
開售日期
: 2021年7月9日  
.
售價: 原價$280，早鳥優惠$250 （首500盒 ） 
.
取餅日期: 2021年9月9日 至 2021年9月20日
取餅時間: 10:00-20:00
取餅地址: 黑暗中對話賽馬會對話體驗館 (D2 Place ONE 7樓B室) 
.
月餅速速讀：https://bit.ly/3r2vUy8
月餅速速買：https://bit.ly/3yCZjBs
.
#中秋節 #月餅 #八月十五 #成成 #阿婆 #賤人新世紀 #古有吳剛砍樹 #今有成成賣餅 #黑暗中對話 #一邊玩一邊體驗 #共融 #PoDs #多元人才 #DialogueInAllColors #DialogueExperience #DialogueInTheDark
DIALOGUE-EXPERIENCE.HK
黑暗中對話（香港）基金會 X Cheap Century月餅禮盒 | Dialogue Experience
搶先預訂
142
142
20個回應
22次分享
讚好
回應
分享
20個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Sarah Kwan
呀婆居然carry到呢個髮型
2
讚好
 · 回覆 · 3星期 · 已編輯
作者
"
